,Unnamed: 0,change,temp,adm0,response,SE,lower_ci,upper_ci
269,9,3.983680484966196,29.65736526313672,France,transit,6.92215,-9.583733515033803,17.551094484966196
270,10,3.7896449199956126,30.48490362868879,France,transit,6.92215,-9.777769080004386,17.357058919995612
271,11,3.595609355025029,31.312441994240864,France,transit,6.92215,-9.97180464497497,17.16302335502503
272,12,3.401573790054446,32.13998035979294,France,transit,6.92215,-10.165840209945554,16.968987790054445
273,13,3.207538225083863,32.967518725345016,France,transit,6.92215,-10.359875774916137,16.77495222508386
274,14,3.01350266011328,33.79505709089709,France,transit,6.92215,-10.553911339886719,16.580916660113278
275,15,2.8194670951426968,34.62259545644916,France,transit,6.92215,-10.747946904857303,16.386881095142698
276,16,2.6254315301721136,35.450133822001234,France,transit,6.92215,-10.941982469827886,16.192845530172114
277,17,2.4313959652015305,36.27767218755331,France,transit,6.92215,-11.136018034798468,15.99880996520153
278,18,2.2373604002309477,37.10521055310539,France,transit,6.92215,-11.330053599769052,15.804774400230947
279,19,2.043324835260364,37.93274891865746,France,transit,6.92215,-11.524089164739635,15.610738835260364
280,0,5.422247170597418,19.090580205336305,India,transit,1.29485,2.8843411705974176,7.960153170597417
281,1,5.173133165553589,20.608683974934475,India,transit,1.29485,2.6352271655535886,7.711039165553588
282,2,4.924019160509759,22.12678774453265,India,transit,1.29485,2.3861131605097587,7.461925160509759
283,3,4.674905155465929,23.64489151413082,India,transit,1.29485,2.136999155465929,7.212811155465928
284,4,4.4257911504221,25.16299528372899,India,transit,1.29485,1.8878851504221,6.9636971504220995
285,5,4.176677145378271,26.681099053327163,India,transit,1.29485,1.638771145378271,6.7145831453782705
286,6,3.927563140334441,28.199202822925333,India,transit,1.29485,1.389657140334441,6.4654691403344415
287,7,3.678449135290612,29.717306592523503,India,transit,1.29485,1.1405431352906121,6.216355135290613
288,8,3.4293351302467823,31.23541036212168,India,transit,1.29485,0.8914291302467823,5.967241130246782
289,9,3.180221125202953,32.75351413171985,India,transit,1.29485,0.6423151252029529,5.718127125202953
290,10,2.9311071201591234,34.271617901318024,India,transit,1.29485,0.39320112015912345,5.469013120159124
291,11,2.681993115115294,35.789721670916194,India,transit,1.29485,0.14408711511529404,5.219899115115294
292,12,2.432879110071464,37.30782544051437,India,transit,1.29485,-0.10502688992853582,4.970785110071464
293,13,2.1837651050276348,38.82592921011253,India,transit,1.29485,-0.3541408949723652,4.721671105027635
294,14,1.9346510999838051,40.344032979710704,India,transit,1.29485,-0.6032549000161949,4.472557099983805
295,15,1.685537094939976,41.86213674930888,India,transit,1.29485,-0.852368905060024,4.2234430949399755
296,16,1.4364230898961463,43.38024051890704,India,transit,1.29485,-1.1014829101038537,3.9743290898961465
297,17,1.187309084852317,44.898344288505214,India,transit,1.29485,-1.350596915147683,3.7252150848523167
298,18,0.9381950798084876,46.41644805810339,India,transit,1.29485,-1.5997109201915123,3.4761010798084877
299,19,0.6890810747646579,47.93455182770156,India,transit,1.29485,-1.8488249252353421,3.226987074764658
300,0,3.475639800331388,21.17821810538312,Turkey,transit,3.26694,-2.9275625996686117,9.878842200331388
301,1,3.0246238843312754,22.283109503374217,Turkey,transit,3.26694,-3.3785785156687242,9.427826284331275
302,2,2.573607968331163,23.388000901365317,Turkey,transit,3.26694,-3.829594431668837,8.976810368331162
303,3,2.1225920523310498,24.492892299356413,Turkey,transit,3.26694,-4.28061034766895,8.525794452331048
304,4,1.6715761363309372,25.59778369734751,Turkey,transit,3.26694,-4.731626263669062,8.074778536330937
305,5,1.220560220330825,26.70267509533861,Turkey,transit,3.26694,-5.182642179669175,7.623762620330824
306,6,0.769544304330712,27.807566493329706,Turkey,transit,3.26694,-5.633658095669288,7.172746704330711
307,7,0.3185283883305994,28.9124578913208,Turkey,transit,3.26694,-6.0846740116694,6.721730788330599
308,8,-0.1324875276695131,30.01734928931189,Turkey,transit,3.26694,-6.535689927669512,6.270714872330487
309,9,-0.5835034436696257,31.12224068730299,Turkey,transit,3.26694,-6.986705843669625,5.819698956330374
310,10,-1.0345193596697382,32.22713208529409,Turkey,transit,3.26694,-7.437721759669738,5.368683040330262
311,11,-1.4855352756698508,33.332023483285184,Turkey,transit,3.26694,-7.888737675669851,4.917667124330149
312,12,-1.936551191669964,34.43691488127628,Turkey,transit,3.26694,-8.339753591669965,4.466651208330036
313,13,-2.3875671076700766,35.541806279267384,Turkey,transit,3.26694,-8.790769507670076,4.0156352923299234
314,14,-2.838583023670189,36.64669767725848,Turkey,transit,3.26694,-9.241785423670189,3.5646193763298104
315,15,-3.289598939670302,37.751589075249576,Turkey,transit,3.26694,-9.692801339670302,3.113603460329698
316,16,-3.740614855670414,38.85648047324067,Turkey,transit,3.26694,-10.143817255670413,2.6625875443295857
317,17,-4.191630771670528,39.96137187123177,Turkey,transit,3.26694,-10.594833171670528,2.2115716283294713
318,18,-4.64264668767064,41.06626326922287,Turkey,transit,3.26694,-11.04584908767064,1.76055571232936
319,19,-5.093662603670753,42.17115466721396,Turkey,transit,3.26694,-11.496865003670752,1.309539796329247
320,0,0.2397908547339566,22.3887370442807,United States,transit,0.73589,-1.2025535452660434,1.6821352547339568
321,1,0.1272440343667894,23.562562691133863,United States,transit,0.73589,-1.3151003656332108,1.5695884343667894
322,2,0.014697213999622,24.736388337987023,United States,transit,0.73589,-1.427647186000378,1.457041613999622
323,3,-0.0978496063675453,25.910213984840187,United States,transit,0.73589,-1.5401940063675454,1.3444947936324547
324,4,-0.2103964267347127,27.084039631693347,United States,transit,0.73589,-1.6527408267347128,1.2319479732652874
325,5,-0.32294324710188,28.25786527854651,United States,transit,0.73589,-1.7652876471018801,1.11940115289812
326,6,-0.4354900674690474,29.43169092539967,United States,transit,0.73589,-1.8778344674690475,1.0068543325309527
327,7,-0.5480368878362147,30.605516572252835,United States,transit,0.73589,-1.9903812878362148,0.8943075121637853
328,8,-0.6605837082033821,31.779342219106,United States,transit,0.73589,-2.102928108203382,0.781760691796618
329,9,-0.7731305285705494,32.95316786595916,United States,transit,0.73589,-2.2154749285705497,0.6692138714294507
330,10,-0.8856773489377168,34.12699351281232,United States,transit,0.73589,-2.328021748937717,0.5566670510622833
331,11,-0.998224169304884,35.30081915966548,United States,transit,0.73589,-2.440568569304884,0.4441202306951161
332,12,-1.1107709896720517,36.47464480651865,United States,transit,0.73589,-2.553115389672052,0.3315734103279484
333,13,-1.223317810039219,37.64847045337181,United States,transit,0.73589,-2.665662210039219,0.21902658996078106
334,14,-1.335864630406386,38.822296100224975,United States,transit,0.73589,-2.7782090304063862,0.10647976959361416
335,15,-1.4484114507735537,39.996121747078135,United States,transit,0.73589,-2.890755850773554,-0.006067050773553628
336,16,-1.5609582711407208,41.169947393931295,United States,transit,0.73589,-3.003302671140721,-0.11861387114072075
337,17,-1.6735050915078884,42.343773040784455,United States,transit,0.73589,-3.1158494915078885,-0.23116069150788832
338,18,-1.7860519118750555,43.517598687637616,United States,transit,0.73589,-3.2283963118750556,-0.34370751187505544
339,19,-1.898598732242223,44.69142433449078,United States,transit,0.73589,-3.340943132242223,-0.456254332242223
340,0,33.588998602391634,30.83610419071085,Nigeria,transit,13.31062,7.5001834023916345,59.67781380239163
341,1,32.77122589214055,31.389162927871293,Nigeria,transit,13.31062,6.68241069214055,58.86004109214055
342,2,31.953453181889465,31.942221665031735,Nigeria,transit,13.31062,5.864637981889466,58.042268381889464
343,3,31.135680471638384,32.49528040219218,Nigeria,transit,13.31062,5.046865271638385,57.22449567163838
344,4,30.317907761387303,33.04833913935263,Nigeria,transit,13.31062,4.229092561387304,56.4067229613873
345,5,29.50013505113622,33.60139787651307,Nigeria,transit,13.31062,3.41131985113622,55.58895025113622
346,6,28.68236234088514,34.15445661367352,Nigeria,transit,13.31062,2.593547140885139,54.771177540885134
347,7,27.864589630634057,34.70751535083396,Nigeria,transit,13.31062,1.7757744306340584,53.95340483063406
348,8,27.046816920382973,35.26057408799441,Nigeria,transit,13.31062,0.958001720382974,53.13563212038297
349,9,26.22904421013189,35.81363282515485,Nigeria,transit,13.31062,0.1402290101318897,52.31785941013189
350,10,25.41127149988081,36.366691562315296,Nigeria,transit,13.31062,-0.6775437001191875,51.50008669988081
351,11,24.593498789629727,36.91975029947574,Nigeria,transit,13.31062,-1.4953164103702719,50.682313989629726
352,12,23.775726079378643,37.472809036636185,Nigeria,transit,13.31062,-2.313089120621356,49.86454127937864
353,13,22.95795336912756,38.02586777379663,Nigeria,transit,13.31062,-3.1308618308724405,49.04676856912756
354,14,22.14018065887648,38.57892651095708,Nigeria,transit,13.31062,-3.9486345411235177,48.22899585887648
355,15,21.3224079486254,39.13198524811752,Nigeria,transit,13.31062,-4.7664072513745985,47.411223148625396
356,16,20.50463523837432,39.68504398527796,Nigeria,transit,13.31062,-5.584179961625679,46.59345043837432
357,17,19.686862528123235,40.238102722438406,Nigeria,transit,13.31062,-6.401952671876764,45.775677728123235
358,18,18.86908981787215,40.79116145959885,Nigeria,transit,13.31062,-7.219725382127848,44.95790501787215
359,19,18.05131710762107,41.344220196759295,Nigeria,transit,13.31062,-8.037498092378929,44.14013230762107
360,0,-3.2793002248148664,27.17003448664797,Brazil,grocery_pharmacy,1.82506,-6.856417824814866,0.2978173751851334
361,1,-3.011231446748738,27.9213047368581,Brazil,grocery_pharmacy,1.82506,-6.588349046748737,0.5658861532512618
362,2,-2.7431626686826096,28.67257498706823,Brazil,grocery_pharmacy,1.82506,-6.320280268682609,0.8339549313173902
363,3,-2.475093890616481,29.423845237278364,Brazil,grocery_pharmacy,1.82506,-6.052211490616481,1.1020237093835186
364,4,-2.207025112550353,30.17511548748849,Brazil,grocery_pharmacy,1.82506,-5.784142712550352,1.370092487449647
365,5,-1.9389563344842244,30.926385737698624,Brazil,grocery_pharmacy,1.82506,-5.516073934484224,1.6381612655157753
366,6,-1.6708875564180958,31.677655987908757,Brazil,grocery_pharmacy,1.82506,-5.248005156418095,1.906230043581904
367,7,-1.4028187783519674,32.42892623811888,Brazil,grocery_pharmacy,1.82506,-4.979936378351967,2.1742988216480326
368,8,-1.134750000285839,33.18019648832902,Brazil,grocery_pharmacy,1.82506,-4.711867600285839,2.442367599714161
369,9,-0.8666812222197107,33.93146673853914,Brazil,grocery_pharmacy,1.82506,-4.44379882221971,2.7104363777802893
370,10,-0.5986124441535823,34.68273698874928,Brazil,grocery_pharmacy,1.82506,-4.175730044153582,2.9785051558464177
371,11,-0.3305436660874539,35.4340072389594,Brazil,grocery_pharmacy,1.82506,-3.9076612660874535,3.246573933912546
372,12,-0.062474888021325,36.185277489169536,Brazil,grocery_pharmacy,1.82506,-3.6395924880213246,3.514642711978675
373,13,0.2055938900448033,36.93654773937966,Brazil,grocery_pharmacy,1.82506,-3.3715237099551967,3.782711490044803
374,14,0.4736626681109317,37.6878179895898,Brazil,grocery_pharmacy,1.82506,-3.1034549318890683,4.050780268110931
375,15,0.7417314461770601,38.43908823979993,Brazil,grocery_pharmacy,1.82506,-2.83538615382294,4.31884904617706
376,16,1.0098002242431885,39.190358490010055,Brazil,grocery_pharmacy,1.82506,-2.5673173757568115,4.586917824243188
377,17,1.277869002309317,39.94162874022019,Brazil,grocery_pharmacy,1.82506,-2.2992485976906827,4.854986602309317
378,18,1.545937780375445,40.69289899043032,Brazil,grocery_pharmacy,1.82506,-2.0311798196245547,5.123055380375445
379,19,1.8140065584415737,41.44416924064045,Brazil,grocery_pharmacy,1.82506,-1.7631110415584261,5.391124158441573
380,0,0.2502918575764425,22.20951997316805,France,grocery_pharmacy,5.07668,-9.700000942423557,10.200584657576442
381,1,0.0389994189817786,23.03705833872012,France,grocery_pharmacy,5.07668,-9.911293381018222,9.989292218981777
382,2,-0.1722930196128855,23.8645967042722,France,grocery_pharmacy,5.07668,-10.122585819612885,9.777999780387114
383,3,-0.3835854582075499,24.69213506982427,France,grocery_pharmacy,5.07668,-10.33387825820755,9.56670734179245
384,4,-0.5948778968022139,25.519673435376347,France,grocery_pharmacy,5.07668,-10.545170696802213,9.355414903197786
385,5,-0.8061703353968782,26.34721180092842,France,grocery_pharmacy,5.07668,-10.756463135396878,9.144122464603122
386,6,-1.0174627739915425,27.174750166480493,France,grocery_pharmacy,5.07668,-10.967755573991543,8.932830026008457
387,7,-1.228755212586207,28.00228853203257,France,grocery_pharmacy,5.07668,-11.179048012586208,8.721537587413792
388,8,-1.4400476511808709,28.82982689758464,France,grocery_pharmacy,5.07668,-11.39034045118087,8.510245148819129
389,9,-1.651340089775535,29.65736526313672,France,grocery_pharmacy,5.07668,-11.601632889775535,8.298952710224464
390,10,-1.8626325283701992,30.48490362868879,France,grocery_pharmacy,5.07668,-11.812925328370198,8.087660271629801
391,11,-2.073924966964863,31.312441994240864,France,grocery_pharmacy,5.07668,-12.024217766964863,7.876367833035136
392,12,-2.285217405559528,32.13998035979294,France,grocery_pharmacy,5.07668,-12.235510205559528,7.665075394440471
393,13,-2.496509844154192,32.967518725345016,France,grocery_pharmacy,5.07668,-12.446802644154191,7.453782955845808
394,14,-2.7078022827488564,33.79505709089709,France,grocery_pharmacy,5.07668,-12.658095082748856,7.242490517251143
395,15,-2.9190947213435203,34.62259545644916,France,grocery_pharmacy,5.07668,-12.86938752134352,7.031198078656479
396,16,-3.1303871599381843,35.450133822001234,France,grocery_pharmacy,5.07668,-13.080679959938184,6.819905640061815
397,17,-3.341679598532849,36.27767218755331,France,grocery_pharmacy,5.07668,-13.291972398532849,6.608613201467151
398,18,-3.5529720371275126,37.10521055310539,France,grocery_pharmacy,5.07668,-13.503264837127512,6.3973207628724875
399,19,-3.764264475722177,37.93274891865746,France,grocery_pharmacy,5.07668,-13.714557275722177,6.186028324277823
400,0,-1.0924643258883515,19.090580205336305,India,grocery_pharmacy,1.95359,-4.921500725888351,2.736572074111648
401,1,-1.5797115478717538,20.608683974934475,India,grocery_pharmacy,1.95359,-5.4087479478717535,2.249324852128246
402,2,-2.066958769855156,22.12678774453265,India,grocery_pharmacy,1.95359,-5.895995169855156,1.7620776301448435
403,3,-2.554205991838558,23.64489151413082,India,grocery_pharmacy,1.95359,-6.383242391838557,1.2748304081614417
404,4,-3.0414532138219603,25.16299528372899,India,grocery_pharmacy,1.95359,-6.8704896138219596,0.7875831861780394
405,5,-3.528700435805362,26.681099053327163,India,grocery_pharmacy,1.95359,-7.357736835805362,0.3003359641946375
406,6,-4.0159476577887645,28.199202822925333,India,grocery_pharmacy,1.95359,-7.844984057788764,-0.18691125778876483
407,7,-4.503194879772167,29.717306592523503,India,grocery_pharmacy,1.95359,-8.332231279772166,-0.6741584797721671
408,8,-4.990442101755568,31.23541036212168,India,grocery_pharmacy,1.95359,-8.819478501755569,-1.1614057017555686
409,9,-5.4776893237389706,32.75351413171985,India,grocery_pharmacy,1.95359,-9.306725723738971,-1.6486529237389709
410,10,-5.964936545722372,34.271617901318024,India,grocery_pharmacy,1.95359,-9.793972945722372,-2.1359001457223723
411,11,-6.452183767705774,35.789721670916194,India,grocery_pharmacy,1.95359,-10.281220167705774,-2.6231473677057746
412,12,-6.939430989689177,37.30782544051437,India,grocery_pharmacy,1.95359,-10.768467389689176,-3.110394589689177
413,13,-7.426678211672579,38.82592921011253,India,grocery_pharmacy,1.95359,-11.255714611672579,-3.5976418116725792
414,14,-7.913925433655981,40.344032979710704,India,grocery_pharmacy,1.95359,-11.742961833655981,-4.0848890336559815
415,15,-8.401172655639382,41.86213674930888,India,grocery_pharmacy,1.95359,-12.230209055639381,-4.572136255639382
416,16,-8.888419877622784,43.38024051890704,India,grocery_pharmacy,1.95359,-12.717456277622784,-5.059383477622784
417,17,-9.375667099606188,44.898344288505214,India,grocery_pharmacy,1.95359,-13.204703499606188,-5.5466306996061885
418,18,-9.862914321589589,46.41644805810339,India,grocery_pharmacy,1.95359,-13.691950721589588,-6.033877921589589
419,19,-10.350161543572993,47.93455182770156,India,grocery_pharmacy,1.95359,-14.179197943572992,-6.521125143572993
420,0,0.626670834548742,21.17821810538312,Turkey,grocery_pharmacy,2.41086,-4.098614765451258,5.351956434548742
421,1,0.8518059658008439,22.283109503374217,Turkey,grocery_pharmacy,2.41086,-3.8734796341991564,5.577091565800844
422,2,1.076941097052946,23.388000901365317,Turkey,grocery_pharmacy,2.41086,-3.6483445029470545,5.802226697052946
423,3,1.3020762283050482,24.492892299356413,Turkey,grocery_pharmacy,2.41086,-3.423209371694952,6.0273618283050485
424,4,1.5272113595571504,25.59778369734751,Turkey,grocery_pharmacy,2.41086,-3.1980742404428497,6.252496959557151
425,5,1.7523464908092523,26.70267509533861,Turkey,grocery_pharmacy,2.41086,-2.972939109190748,6.477632090809252
426,6,1.9774816220613545,27.807566493329706,Turkey,grocery_pharmacy,2.41086,-2.747803977938646,6.702767222061355
427,7,2.202616753313457,28.9124578913208,Turkey,grocery_pharmacy,2.41086,-2.5226688466865435,6.927902353313457
428,8,2.427751884565559,30.01734928931189,Turkey,grocery_pharmacy,2.41086,-2.2975337154344415,7.153037484565559
429,9,2.6528870158176607,31.12224068730299,Turkey,grocery_pharmacy,2.41086,-2.0723985841823396,7.378172615817661
430,10,2.8780221470697627,32.22713208529409,Turkey,grocery_pharmacy,2.41086,-1.8472634529302376,7.603307747069763
431,11,3.1031572783218646,33.332023483285184,Turkey,grocery_pharmacy,2.41086,-1.6221283216781357,7.828442878321865
432,12,3.328292409573967,34.43691488127628,Turkey,grocery_pharmacy,2.41086,-1.3969931904260333,8.053578009573968
433,13,3.5534275408260694,35.541806279267384,Turkey,grocery_pharmacy,2.41086,-1.171858059173931,8.27871314082607
434,14,3.7785626720781713,36.64669767725848,Turkey,grocery_pharmacy,2.41086,-0.946722927921829,8.503848272078171
435,15,4.003697803330273,37.751589075249576,Turkey,grocery_pharmacy,2.41086,-0.721587796669727,8.728983403330274
436,16,4.228832934582376,38.85648047324067,Turkey,grocery_pharmacy,2.41086,-0.4964526654176247,8.954118534582376
437,17,4.453968065834478,39.96137187123177,Turkey,grocery_pharmacy,2.41086,-0.2713175341655223,9.179253665834478
438,18,4.67910319708658,41.06626326922287,Turkey,grocery_pharmacy,2.41086,-0.04618240291341991,9.40438879708658
439,19,4.904238328338682,42.17115466721396,Turkey,grocery_pharmacy,2.41086,0.1789527283386816,9.629523928338681
440,0,2.901314760778793,22.3887370442807,United States,grocery_pharmacy,0.37271,2.170803160778793,3.631826360778793
441,1,2.6275217812477765,23.562562691133863,United States,grocery_pharmacy,0.37271,1.8970101812477767,3.3580333812477763
442,2,2.3537288017167595,24.736388337987023,United States,grocery_pharmacy,0.37271,1.6232172017167597,3.0842404017167593
443,3,2.0799358221857425,25.910213984840187,United States,grocery_pharmacy,0.37271,1.3494242221857427,2.8104474221857423
444,4,1.8061428426547257,27.084039631693347,United States,grocery_pharmacy,0.37271,1.0756312426547256,2.5366544426547257
445,5,1.532349863123709,28.25786527854651,United States,grocery_pharmacy,0.37271,0.801838263123709,2.2628614631237087
446,6,1.258556883592692,29.43169092539967,United States,grocery_pharmacy,0.37271,0.528045283592692,1.9890684835926917
447,7,0.9847639040616752,30.605516572252835,United States,grocery_pharmacy,0.37271,0.2542523040616753,1.7152755040616752
448,8,0.7109709245306584,31.779342219106,United States,grocery_pharmacy,0.37271,-0.019540675469341573,1.4414825245306582
449,9,0.4371779449996416,32.95316786595916,United States,grocery_pharmacy,0.37271,-0.29333365500035835,1.1676895449996416
450,10,0.1633849654686248,34.12699351281232,United States,grocery_pharmacy,0.37271,-0.5671266345313751,0.8938965654686247
451,11,-0.1104080140623918,35.30081915966548,United States,grocery_pharmacy,0.37271,-0.8409196140623917,0.6201035859376082
452,12,-0.3842009935934091,36.47464480651865,United States,grocery_pharmacy,0.37271,-1.114712593593409,0.34631060640659084
453,13,-0.657993973124426,37.64847045337181,United States,grocery_pharmacy,0.37271,-1.388505573124426,0.07251762687557395
454,14,-0.9317869526554424,38.822296100224975,United States,grocery_pharmacy,0.37271,-1.6622985526554424,-0.2012753526554425
455,15,-1.205579932186459,39.996121747078135,United States,grocery_pharmacy,0.37271,-1.9360915321864591,-0.47506833218645916
456,16,-1.479372911717476,41.169947393931295,United States,grocery_pharmacy,0.37271,-2.209884511717476,-0.7488613117174762
457,17,-1.753165891248493,42.343773040784455,United States,grocery_pharmacy,0.37271,-2.483677491248493,-1.022654291248493
458,18,-2.026958870779509,43.517598687637616,United States,grocery_pharmacy,0.37271,-2.757470470779509,-1.2964472707795092
459,19,-2.300751850310527,44.69142433449078,United States,grocery_pharmacy,0.37271,-3.0312634503105267,-1.570240250310527
460,0,41.39506857551378,30.83610419071085,Nigeria,grocery_pharmacy,8.83059,24.08711217551378,58.703024975513785
461,1,37.68881214066177,31.389162927871293,Nigeria,grocery_pharmacy,8.83059,20.380855740661765,54.99676854066177
462,2,33.982555705809744,31.942221665031735,Nigeria,grocery_pharmacy,8.83059,16.674599305809743,51.290512105809746
463,3,30.27629927095772,32.49528040219218,Nigeria,grocery_pharmacy,8.83059,12.968342870957716,47.58425567095772
464,4,26.5700428361057,33.04833913935263,Nigeria,grocery_pharmacy,8.83059,9.262086436105697,43.8779992361057
465,5,22.863786401253684,33.60139787651307,Nigeria,grocery_pharmacy,8.83059,5.555830001253682,40.171742801253686
466,6,19.157529966401658,34.15445661367352,Nigeria,grocery_pharmacy,8.83059,1.8495735664016557,36.46548636640166
467,7,15.451273531549637,34.70751535083396,Nigeria,grocery_pharmacy,8.83059,-1.8566828684503651,32.75922993154964
468,8,11.745017096697616,35.26057408799441,Nigeria,grocery_pharmacy,8.83059,-5.562939303302386,29.052973496697618
469,9,8.038760661845597,35.81363282515485,Nigeria,grocery_pharmacy,8.83059,-9.269195738154405,25.3467170618456
470,10,4.332504226993577,36.366691562315296,Nigeria,grocery_pharmacy,8.83059,-12.975452173006424,21.64046062699358
471,11,0.626247792141557,36.91975029947574,Nigeria,grocery_pharmacy,8.83059,-16.681708607858447,17.934204192141557
472,12,-3.080008642710469,37.472809036636185,Nigeria,grocery_pharmacy,8.83059,-20.38796504271047,14.227947757289533
473,13,-6.78626507756249,38.02586777379663,Nigeria,grocery_pharmacy,8.83059,-24.094221477562492,10.521691322437512
474,14,-10.49252151241451,38.57892651095708,Nigeria,grocery_pharmacy,8.83059,-27.800477912414514,6.815434887585491
475,15,-14.19877794726653,39.13198524811752,Nigeria,grocery_pharmacy,8.83059,-31.50673434726653,3.109178452733472
476,16,-17.90503438211855,39.68504398527796,Nigeria,grocery_pharmacy,8.83059,-35.21299078211855,-0.5970779821185488
477,17,-21.611290816970573,40.238102722438406,Nigeria,grocery_pharmacy,8.83059,-38.919247216970575,-4.303334416970571
478,18,-25.31754725182259,40.79116145959885,Nigeria,grocery_pharmacy,8.83059,-42.62550365182259,-8.009590851822587
479,19,-29.02380368667462,41.344220196759295,Nigeria,grocery_pharmacy,8.83059,-46.33176008667462,-11.715847286674617
480,0,-1.9251855975569692,27.17003448664797,Brazil,retail,1.53435,-4.932511597556969,1.0821404024430308
481,1,-1.726072163025237,27.9213047368581,Brazil,retail,1.53435,-4.733398163025237,1.281253836974763
482,2,-1.5269587284935042,28.67257498706823,Brazil,retail,1.53435,-4.534284728493504,1.4803672715064957
483,3,-1.3278452939617715,29.423845237278364,Brazil,retail,1.53435,-4.335171293961771,1.6794807060382284
484,4,-1.128731859430039,30.17511548748849,Brazil,retail,1.53435,-4.136057859430039,1.8785941405699609
485,5,-0.9296184248983064,30.926385737698624,Brazil,retail,1.53435,-3.9369444248983063,2.0777075751016936
486,6,-0.7305049903665736,31.677655987908757,Brazil,retail,1.53435,-3.7378309903665734,2.2768210096334265
487,7,-0.531391555834841,32.42892623811888,Brazil,retail,1.53435,-3.538717555834841,2.475934444165159
488,8,-0.3322781213031084,33.18019648832902,Brazil,retail,1.53435,-3.3396041213031085,2.6750478786968914
489,9,-0.1331646867713758,33.93146673853914,Brazil,retail,1.53435,-3.1404906867713756,2.8741613132286243
490,10,0.0659487477603567,34.68273698874928,Brazil,retail,1.53435,-2.941377252239643,3.073274747760357
491,11,0.2650621822920893,35.4340072389594,Brazil,retail,1.53435,-2.7422638177079106,3.2723881822920893
492,12,0.4641756168238223,36.185277489169536,Brazil,retail,1.53435,-2.5431503831761777,3.471501616823822
493,13,0.6632890513555548,36.93654773937966,Brazil,retail,1.53435,-2.3440369486444452,3.6706150513555547
494,14,0.8624024858872874,37.6878179895898,Brazil,retail,1.53435,-2.1449235141127128,3.869728485887287
495,15,1.06151592041902,38.43908823979993,Brazil,retail,1.53435,-1.9458100795809798,4.06884192041902
496,16,1.2606293549507526,39.190358490010055,Brazil,retail,1.53435,-1.7466966450492474,4.267955354950752
497,17,1.4597427894824857,39.94162874022019,Brazil,retail,1.53435,-1.5475832105175142,4.467068789482486
498,18,1.6588562240142175,40.69289899043032,Brazil,retail,1.53435,-1.3484697759857824,4.666182224014218
499,19,1.8579696585459504,41.44416924064045,Brazil,retail,1.53435,-1.1493563414540495,4.86529565854595
500,0,3.692211310105732,22.20951997316805,France,retail,4.88456,-5.881526289894268,13.265948910105731
501,1,2.9741530077491185,23.03705833872012,France,retail,4.88456,-6.599584592250881,12.547890607749117
502,2,2.256094705392505,23.8645967042722,France,retail,4.88456,-7.317642894607495,11.829832305392504
503,3,1.5380364030358904,24.69213506982427,France,retail,4.88456,-8.035701196964109,11.11177400303589
504,4,0.8199781006792772,25.519673435376347,France,retail,4.88456,-8.753759499320722,10.393715700679277
505,5,0.101919798322664,26.34721180092842,France,retail,4.88456,-9.471817801677336,9.675657398322663
506,6,-0.6161385040339504,27.174750166480493,France,retail,4.88456,-10.18987610403395,8.95759909596605
507,7,-1.3341968063905638,28.00228853203257,France,retail,4.88456,-10.907934406390563,8.239540793609436
508,8,-2.052255108747177,28.82982689758464,France,retail,4.88456,-11.625992708747177,7.521482491252822
509,9,-2.770313411103791,29.65736526313672,France,retail,4.88456,-12.34405101110379,6.803424188896209
510,10,-3.4883717134604044,30.48490362868879,France,retail,4.88456,-13.062109313460404,6.085365886539595
511,11,-4.206430015817018,31.312441994240864,France,retail,4.88456,-13.780167615817017,5.367307584182981
512,12,-4.9244883181736325,32.13998035979294,France,retail,4.88456,-14.498225918173631,4.649249281826367
513,13,-5.642546620530245,32.967518725345016,France,retail,4.88456,-15.216284220530245,3.931190979469754
514,14,-6.360604922886859,33.79505709089709,France,retail,4.88456,-15.934342522886858,3.2131326771131405
515,15,-7.0786632252434725,34.62259545644916,France,retail,4.88456,-16.652400825243472,2.495074374756527
516,16,-7.796721527600086,35.450133822001234,France,retail,4.88456,-17.370459127600085,1.7770160723999133
517,17,-8.514779829956701,36.27767218755331,France,retail,4.88456,-18.088517429956703,1.058957770043298
518,18,-9.232838132313312,37.10521055310539,France,retail,4.88456,-18.806575732313313,0.3408994676866879
519,19,-9.950896434669929,37.93274891865746,France,retail,4.88456,-19.52463403466993,-0.3771588346699293
520,0,0.0707291114704897,19.090580205336305,India,retail,1.32772,-2.5316020885295103,2.67306031147049
521,1,-0.4112564435897274,20.608683974934475,India,retail,1.32772,-3.0135876435897275,2.1910747564102726
522,2,-0.8932419986499451,22.12678774453265,India,retail,1.32772,-3.495573198649945,1.709089201350055
523,3,-1.3752275537101633,23.64489151413082,India,retail,1.32772,-3.9775587537101633,1.2271036462898368
524,4,-1.8572131087703811,25.16299528372899,India,retail,1.32772,-4.459544308770381,0.7451180912296189
525,5,-2.339198663830599,26.681099053327163,India,retail,1.32772,-4.941529863830599,0.263132536169401
526,6,-2.821184218890817,28.199202822925333,India,retail,1.32772,-5.423515418890817,-0.2188530188908171
527,7,-3.303169773951035,29.717306592523503,India,retail,1.32772,-5.905500973951035,-0.7008385739510348
528,8,-3.785155329011253,31.23541036212168,India,retail,1.32772,-6.3874865290112535,-1.182824129011253
529,9,-4.267140884071471,32.75351413171985,India,retail,1.32772,-6.869472084071471,-1.6648096840714706
